,Unnamed: 0,Datum,Tijd,GemTemp,Gem-RV,EC Sen.,PH Sen.,EC Voorr Sen.,Dr.In-Min,Dr.In-Gem,Dr.In-Max,Dr.Uit-Min,Dr.Uit-Gem,Dr.Uit-Max,D. Pres - Min,D. Pres - Gem,D. Pres - Max
8306,30,2020-11-11 20:00:00,20:00,,,6,,4,0,0,0,0,0,0,,,
8307,29,2020-11-11 20:10:00,20:10,,,6,,4,0,0,0,0,0,0,,,
8308,28,2020-11-11 20:20:00,20:20,,,6,,4,0,0,0,0,0,0,,,
8309,27,2020-11-11 20:30:00,20:30,,,6,,4,0,0,0,0,0,0,,,
8310,26,2020-11-11 20:40:00,20:40,,,6,,4,0,0,0,0,0,0,,,
8311,25,2020-11-11 20:50:00,20:50,,,6,,4,0,0,0,0,0,0,,,
8312,24,2020-11-11 21:00:00,21:00,,,6,,4,0,0,0,0,0,0,,,
8313,23,2020-11-11 21:10:00,21:10,,,6,,4,0,0,0,0,0,0,,,
8314,22,2020-11-11 21:20:00,21:20,,,6,,4,0,0,0,0,0,0,,,
8315,21,2020-11-11 21:30:00,21:30,,,6,,4,0,0,0,0,0,0,,,
8316,20,2020-11-11 21:40:00,21:40,,,6,,4,0,0,0,0,0,0,,,
8317,19,2020-11-11 21:50:00,21:50,,,6,,4,0,0,0,0,0,0,,,
8318,18,2020-11-11 22:00:00,22:00,,,6,,4,0,0,0,0,0,0,,,
8319,17,2020-11-11 22:10:00,22:10,,,6,,4,0,0,0,0,0,0,,,
8320,16,2020-11-11 22:20:00,22:20,,,6,,4,0,0,0,0,0,0,,,
8321,15,2020-11-11 22:30:00,22:30,,,6,,4,0,0,0,0,0,0,,,
8322,14,2020-11-11 22:40:00,22:40,,,6,,4,0,0,0,0,0,0,,,
8323,13,2020-11-11 22:50:00,22:50,,,6,,4,0,0,0,0,0,0,,,
8324,12,2020-11-11 23:00:00,23:00,,,6,,4,0,0,0,0,0,0,,,
8325,11,2020-11-11 23:10:00,23:10,,,6,,4,0,0,0,0,0,0,,,
8326,10,2020-11-11 23:20:00,23:20,,,6,,4,0,0,0,0,0,0,,,
8327,9,2020-11-11 23:30:00,23:30,,,6,,4,0,0,0,0,0,0,,,
8328,8,2020-11-11 23:40:00,23:40,,,6,,4,0,0,0,0,0,0,,,
8329,7,2020-11-11 23:50:00,23:50,,,6,,4,0,0,0,0,0,0,,,
8330,6,2020-11-12 00:00:00,00:00,,,6,,4,0,0,0,0,0,0,,,
8331,5,2020-11-12 00:10:00,00:10,,,6,,5,0,0,0,0,0,0,,,
8332,4,2020-11-12 00:20:00,00:20,,,6,,5,0,0,0,0,0,0,,,
8333,3,2020-11-12 00:30:00,00:30,,,6,,5,0,0,0,0,0,0,,,
8334,2,2020-11-12 00:40:00,00:40,,,6,,5,0,0,0,0,0,0,,,
8335,1,2020-11-12 00:50:00,00:50,,,6,,5,0,0,0,0,0,0,,,
